제목,링크,출처,날짜,설명
Budget 2024: FM Nirmala Sitharaman announces reduction in basic customs duty on steel and copper,https://www.livemint.com/budget/news/budget-2024-fm-nirmala-sitharaman-announces-reduction-in-basic-customs-duty-on-steel-and-copper-11721721839036.html,2024. 7. 23.,날짜 없음,Finance Minister Nirmala Sitharaman announced on Tuesday a complete customs duty exemption on 25 critical minerals in the Union Budget 2024-25 presented.
Budget 2024: Price drops and hikes—What’s changing?’,https://www.fortuneindia.com/budget-2024/budget-2024-price-drops-and-hikeswhats-changing/117726,2024. 7. 23.,날짜 없음,The budget cuts customs duties on precious metals while raising them on PVC flex banners to address environmental concerns.
Nathan’s Famous offering nickel hot dogs for National Hot Dog Day,https://www.nydailynews.com/2024/07/17/nathans-nickel-hot-dogs-today/,2024. 7. 17.,날짜 없음,Nathan's Famous is celebrating National Hot Dog Day by offering customers the chance to snag a frank for a nickel today — the same price diners paid when...
Mining boss calls for policy changes with more jobs in danger,https://www.afr.com/companies/mining/mining-boss-calls-for-policy-changes-with-more-jobs-in-danger-20240718-p5juu5,2024. 7. 19.,날짜 없음,"The resources industry is bracing for more job cuts amid concerns weaker iron ore prices could add to the woes in green hydrogen, nickel and lithium."
BHP boosted by iron ore and copper lift amid strong pricing,https://www.theaustralian.com.au/business/mining-energy/bhps-annual-production-figures-suggest-big-results-at-its-two-main-profit-drivers-iron-ore-and-copper/news-story/a66b31e2ada63502b35106d103e66442,2024. 7. 17.,날짜 없음,"BHP made the most of strong pricing for its iron ore and copper through the previous financial year, raising hopes for a bumper result when the company..."
"Dyson OnTrac Headphones With Customisable Ear Cups & Cushions Launched: Check Price, Specifications",https://news.abplive.com/technology/gadgets/dyson-ontrac-headphones-launched-release-date-price-specifications-features-customisable-ear-cups-cushions-1703736,2024. 7. 18.,날짜 없음,"The Dyson OnTrac is priced at $499.99 (approximately Rs 42000) and it comes in four different colours: Ceramic Cinnabar, CNC Aluminium, CNC Black/Nickel,..."
"What is the error that makes a 2005 nickel worth more than US$1,000?",https://depor.com/en/us-local/what-is-the-error-that-makes-2005-buffalo-nickel-value-worth-more-than-thousands-dollars-nnda-nnrt-noticia/,2024. 7. 17.,날짜 없음,"In a surprising twist for numismatic collectors, some 5-cent coins minted in 2005 could be worth more than US$1,000, all thanks to a peculiar manufacturing..."
"Disney World Removed a Ton of Free Services, Leaving Guests Feeling Nickel and Dimed",https://insidethemagic.net/2024/07/free-services-disney-took-from-us-ks1mmb/,2024. 7. 20.,날짜 없음,"Taking a Disney vacation has never been cheap, but there were a number of perks that Disney has slowly taken away."
LG Energy Solution to Mass-Produce High-Voltage Mid-Nickel Batteries by 2025,https://www.businesskorea.co.kr/news/articleView.html?idxno=222270,2024. 8. 1.,날짜 없음,LG Energy Solution is set to revolutionize the battery market with its ambitious plan to mass-produce high-voltage mid-nickel NCM (nickel-cobalt-manganese)...
China’s nickel sulfate price edges down on slow demand,https://www.fastmarkets.com/insights/chinas-nickel-sulfate-price-edges-down-on-slow-demand/,2024. 7. 29.,날짜 없음,"China's nickel sulfate prices dipped for a second consecutive week on Friday July 26 amid slow buying, while the global nickel sulfate price posted a third..."
NPI and refined nickel show mixed performance. Will the discount narrow again?,https://www.metal.com/en/newscontent/102874248,2024. 7. 26.,날짜 없음,"During the week, the SMM 8-12% NPI weekly average price was 987.1 yuan/mtu (ex-factory, tax included), up 14.3 yuan/mtu from a week ago."
EcoPro BM may cut battery materials capacity on EV slowdown,https://www.kedglobal.com/earnings/newsView/ked202407310012,2024. 7. 31.,날짜 없음,South Korea's leading battery materials maker EcoPro BM Co. is considering reducing cathode output capacity despite continuous investments in future grow.
Indonesia Has A China Problem In Its Nickel Industry,https://www.forbes.com/sites/timtreadgold/2024/07/29/indonesia-has-a-china-problem-in-its-nickel-industry/,2024. 7. 29.,날짜 없음,A high level of Chinese ownership of the Indonesian nickel industry is becoming a problem in gaining market share in the U.S..
New Caledonia’s mothballed nickel plant starts mass sackings process,https://www.rnz.co.nz/international/pacific-news/523498/new-caledonia-s-mothballed-nickel-plant-starts-mass-sackings-process,2024. 7. 29.,날짜 없음,"New Caledonia's mothballed nickel plant in Koniambo (North of the main island) has announced it has engaged in the mass sackings of some 1200 staff,..."
New Caledonia nickel firm KNS starts layoff procedure,https://www.mining.com/web/new-caledonia-nickel-firm-kns-starts-layoff-procedure/,2024. 7. 26.,날짜 없음,"New Caledonian nickel producer Koniambo Nickel SAS (KNS) has launched a redundancy plan for its 1,200 workers after co-owner Glencore failed to find a buyer..."
"Former First Quantum, BHP head geologist in Power Nickel move",https://mining.com.au/former-first-quantum-bhp-head-geologist-in-power-nickel-move/,2024. 7. 30.,날짜 없음,"Power Nickel has beefed up its board with the addition of Dr Steve Beresford, as technical advisor in early May, and now to the board."
Downstreaming propels nickel export value tenfold: Minister,https://en.antaranews.com/news/320483/downstreaming-propels-nickel-export-value-tenfold-minister,2024. 7. 30.,날짜 없음,Implementation of the downstreaming policy on Indonesia's nickel reserves has increased the export value of nickel products by 10 times.
How The Development of Awaruite Deposits in Canada May Help Alleviate Projected Shortages of Nickel Concentrate,https://www.globenewswire.com/news-release/2024/07/29/2920294/0/en/How-The-Development-of-Awaruite-Deposits-in-Canada-May-Help-Alleviate-Projected-Shortages-of-Nickel-Concentrate.html,2024. 7. 29.,날짜 없음,"PALM BEACH, Fla., July 29, 2024 (GLOBE NEWSWIRE) -- FinancialNewsMedia.com News Commentary - The refining of sulfide nickel deposits usually requires a..."
Black mass market sentiment turns negative in July amid weaker battery metals prices,https://www.fastmarkets.com/insights/black-mass-market-sentiment-turns-negative-in-july-amid-weaker-battery-metals-prices/,2024. 8. 1.,날짜 없음,Find out how payables for black mass in the CIF South Korea market inched down in July from the year-to-date highs recorded in June.
Vedanta Nico inks pact for supplying nickel to US-based AEsir Technologies,https://www.business-standard.com/companies/news/vedanta-nico-inks-pact-for-supplying-nickel-to-us-based-aesir-technologies-124072900712_1.html,2024. 7. 29.,날짜 없음,"Vedanta Nico, a subsidiary of Vedanta Ltd, on Monday said it has entered into a pact with US-based AEsir Technologies for the supply of nickel,..."
Canada Nickel’s Crawford project yields 60% nickel sulphide concentrate,https://www.canadianminingjournal.com/news/canada-nickels-crawford-project-yields-60-nickel-sulphide-concentrate/,2024. 7. 29.,날짜 없음,Canada Nickel (TSXV:CNC; OTCQX:CNIKF) has announced significant progress in optimizing its Crawford project in the Timmins nickel district and launching a...
Vedanta Nico partners Aesir Tech to develop nickel-zinc batteries for EVs,https://www.autocarpro.in/news-national/vedanta-nico-partners-aesir-tech-to-develop-nickel-zinc-batteries-for-evs-121726,2024. 7. 29.,날짜 없음,"Nickel plays a crucial role in EV battery technology, particularly in the cathode, where it enhances energy density, power output, and battery lifespan."
"FPX Nickel Corp (FPX:CV): Stock Price, Quote and News",https://www.bnnbloomberg.ca/stock/FPX:CV/,2024. 7. 26.,날짜 없음,"Real-time stock price, in-depth analysis, and the latest news for FPX Nickel Corp (FPX:CV)."
Top China commodity trader embroiled in downfall of steel giant,https://www.businesstimes.com.sg/companies-markets/energy-commodities/top-china-commodity-trader-embroiled-downfall-steel-giant,2024. 7. 29.,날짜 없음,"One of China's biggest commodity traders is navigating difficulties triggered by the collapse of Jiangsu Delong Nickel Industry Co, a key client for its metals..."
"Bridges, tunnels an 'expensive answer' to trail safety in HamCo, ignores bigger issue",https://www.indystar.com/story/news/local/hamilton-county/2024/07/31/indiana-urban-trails-come-with-hefty-price-tag-for-safety/74529991007/,2024. 7. 31.,날짜 없음,"Trails are a key piece of what people love about Hamilton County towns, but they come with hefty price tags. Some think money should be redirected."
IGO signals lithium uptick at giant Greenbushes mine,https://www.theaustralian.com.au/business/mining-energy/igo-says-it-expects-unconstrained-production-from-greenbushes-despite-dire-lithium-market/news-story/abb9bd21a2de628ffebb0a8b51a219f0,2024. 7. 30.,날짜 없음,"Albemarle, Tianqi and IGO will take the brakes off the giant Greenbushes mine despite low lithium prices, with the mine set to lift production over the next..."
"Budget 2024-25: Exemption of import duty on critical minerals a welcome move, given China’s stronghold on supply chains",https://www.downtoearth.org.in/energy/budget-2024-25-exemption-of-import-duty-on-critical-minerals-is-welcome-move-amidst-chinas-stronghold-on-supply-chain,2024. 7. 25.,날짜 없음,"Budget 2024-25 exempts import duty on 25 critical minerals, including lithium, cobalt, and nickel, essential for EV battery production."
Australian gold sector firing at just the right time,https://www.mining.com/australian-gold-sector-firing-at-just-the-right-time/,2024. 7. 28.,날짜 없음,It's been a challenging few years for gold miners in Australia but the group now looks poised to capitalize on record prices.
"Green energy tipped as Kwinana industry’s saviour after closures of BHP, Alcoa, IGO and Wyloo",https://www.soundtelegraph.com.au/news/wa/green-energy-tipped-as-kwinana-industrys-saviour-after-closures-of-bhp-alcoa-igo-and-wyloo-c-15467885,2024. 7. 30.,날짜 없음,Are green energy and Westport enough to save the Kwinana Industrial area after a series of high-profile business closures hit the area?
A nickel detail can reveal whether it could sell for $41K ahead of auction,https://www.the-sun.com/money/12048727/jefferson-nickel-auction-value-thousands-coin/,2024. 7. 29.,날짜 없음,YOU can make thousands on a rare nickel if you've got your hands on it.A coin expert on TikTok recently shared that certain Jefferson nickels could be.
"IGO flags job cuts, Greenbushes solid but Kwinana not ‘good’",https://thewest.com.au/business/mining/igo-ready-to-ramp-up-greenbushes-lithium-output-c-15523550,2024. 7. 29.,날짜 없음,More nickel headaches and a perennially misfiring lithium plant in Kwinana overshadowed the massive Greenbushes mine in WA's South West defying a market...
Indonesian nickel ore and NPI prices have risen strongly since start of the year – Stainless Espresso,https://steelnews.biz/indonesian-nickel-ore-npi-prices-have-risen-strongly/,2024. 8. 2.,날짜 없음,"Prices for nickel ore and NPI from Indonesia have risen significantly since the beginning of the year. Prices have risen by almost 50%, particularly for..."
Draslovka’s leaching technology to retreat gold and nickel tailings in Western Australia,https://www.mining.com/draslovkas-leaching-technology-to-retreat-gold-and-nickel-tailings-in-western-australia/,2024. 8. 6.,날짜 없음,Subsidiary Encore Minerals has entered into an agreement with Poseidon Nickel to retreat and monetise tailings.
