제목,링크,출처,날짜,설명
Sibanye-Stillwater eyes Zambia’s Mopani Copper Mines,https://www.mining.com/sibanye-stillwater-eyes-zambias-mopani-copper-mines/,2022. 10. 5.,날짜 없음,The precious metals miner has expanded into battery metals including lithium and nickel through a string of recent acquisitions.
A shift to clean energy will tighten metals markets,https://www.miningreview.com/base-metals/a-shift-to-clean-energy-will-tighten-metals-markets/,2022. 10. 6.,날짜 없음,"Fitch Ratings expects that demand for energy transition metals, such as copper, nickel, cobalt, and lithium will rise by up to several hundred percent over the..."
Peak profits are a memo to miners to swap out coal for critical minerals,https://ieefa.org/resources/peak-profits-are-memo-miners-swap-out-coal-critical-minerals,2022. 10. 4.,날짜 없음,"Although the global energy crisis may extend the good times for Australian thermal coal miners, the prevailing high prices will eventually fall."
The powerful benefits of nickel-zinc batteries for data centers,https://www.datacenterdynamics.com/en/marketwatch/the-powerful-benefits-of-nickel-zinc-batteries-for-data-centers/,2022. 10. 3.,날짜 없음,"Switching out lead-acid and lithium-ion backup batteries for nickel-zinc batteries increases reliability, safety, and sustainability while simultaneously..."
Nickel Asia buys shares in metal processing firm,https://www.bworldonline.com/corporate/2022/10/04/478276/nickel-asia-buys-shares-in-metal-processing-firm/,2022. 10. 4.,날짜 없음,"Nickel Asia Corp. has bought 33.05 million common shares of Coral Bay Nickel Corp. (CBNC) for $25.93 million, it said on Monday."
Canada's 5-Cent Coin Might Be Next,https://www.numismaticnews.net/world-coins/canadas-5-cent-coin-might-be-next,2022. 10. 3.,날짜 없음,"One sign of inflation is when small denomination coins and bank notes are discontinued, while higher denominations may be introduced. The United States has."
Glencore to put German zinc smelter on C&M,https://www.miningmagazine.com/management/news-articles/1440999/glencore-german-zinc-smelter,2022. 10. 6.,날짜 없음,"""The cessation of production is a reaction to various external factors affecting the business and wider European industry,"" Reuters reported Koen..."
Australia’s resource and energy exports forecast to reach $450 billion,https://www.industry.gov.au/news/australias-resource-and-energy-exports-forecast-reach-450-billion,2022. 10. 4.,날짜 없음,"Australia's resource and energy exports are forecast to reach a new record of $450 billion in 2022–23, boosted by global energy shortages and the lower..."
Five – and perhaps six – sources of inflation in Latvia,https://ir.lv/2022/10/06/five-and-perhaps-six-sources-of-inflation-in-latvia/,2022. 10. 6.,날짜 없음,Below I have six possible reasons for inflation and I will argue that the first five are/have been present in Latvia and that we have to hope that the sixth...
"This new, more sustainable method for recycling lithium-ion batteries could help meet electric vehicle demand",https://www.eurekalert.org/news-releases/966988,2022. 10. 5.,날짜 없음,"University of Toronto Engineering researchers are using supercritical carbon dioxide to recover lithium, cobalt, nickel and manganese from end-of-life..."
Can Vietnam’s VinFast be the Real Contender to Tesla’s EV Throne?,https://www.aseanbriefing.com/news/can-vietnams-vinfast-be-the-real-contender-to-teslas-ev-throne/,2022. 10. 4.,날짜 없음,"Vietnam's VinFast is among new entrants in the EV market, but with its lower-cost and tech-heavy offerings, could pose a real threat to existing manufacturers."
GME chases cash after battery metals deal with auto giant,https://thewest.com.au/business/mining/gme-to-raise-cash-after-draft-agreement-with-stellantis-c-8499197,2022. 10. 9.,날짜 없음,GME Resources is rattling the tin for $3 million after signing a draft agreement with global auto giant Stellantis for the future offtake of battery-grade...
"One Shining Moment, Part 3 - As Interest in EVs Spikes, Revised Tax Credit Boosts Plans for U.S. Production",https://rbnenergy.com/one-shining-moment-part-3-as-interest-in-evs-spikes-revised-tax-credit-boosts-plans-for-us-production,2022. 10. 3.,날짜 없음,"The momentum behind electric vehicles (EVs) has done nothing but increase over the last year, boosted by higher gasoline prices and federal legislation."
Nickel Asia ups stake in Coral Bay Nickel,https://www.philstar.com/business/2022/10/04/2214041/nickel-asia-ups-stake-coral-bay-nickel,2022. 10. 4.,날짜 없음,Nickel Asia Corp. has raised its stake in Coral Bay Nickel Corp. (CBNC). The company disclosed to the Philippine Stock Exchange yesterday that it purchased 33....
Fishers Nickel Plate Review Committee approves shipping container home,https://www.youarecurrent.com/2022/10/10/committee-approves-shipping-container-home/,2022. 10. 10.,날짜 없음,Construction of a unique shipping container home was approved Sept. 28 by the Fishers Nickel Plate Review Committee. The project is a 2260-square foot-home.
What’s in the Inflation Reduction Act for miners?,https://www.mining-technology.com/features/whats-in-the-inflation-reduction-act-for-miners/,2022. 10. 3.,날짜 없음,"What are the key features of the US's Inflation Reduction Act, and how could it incentive mining energy transition minerals?"
Eight key critical minerals projects in Australia’s $10bn pipeline,https://reneweconomy.com.au/eight-key-critical-minerals-projects-in-australias-10bn-pipeline/,2022. 10. 10.,날짜 없음,"In this note we review eight value-adding refining projects in lithium, rare earths, nickel, copper, green zinc and premium, high iron content iron ore for..."
All-electric Renault 5 due in 2024,https://www.stuff.co.nz/motoring/130122773/allelectric-renault-5-due-in-2024,2022. 10. 9.,날짜 없음,Renault has confirmed the new 5 hatchback will hit showrooms in 2024. It will launch with a 100kW motor borrowed from the current-generation Zoe attached to...
Global Nickel Supply Shifts Into Surplus,https://oilprice.com/Latest-Energy-News/World-News/Global-Nickel-Supply-Shifts-Into-Surplus.html,2022. 10. 12.,날짜 없음,"After a strong month for nickel, increase output in Indonesia has sparked a prices that may hint at further downside for the industrial metal."
The biogeochemical balance of oceanic nickel cycling,https://www.nature.com/articles/s41561-022-01045-7,2022. 10. 17.,날짜 없음,"Nickel is a biologically essential element for marine life, with the potential to influence diverse processes, including methanogenesis, nitrogen uptake and..."
Power spike: How battery makers can respond to surging demand from EVs,https://www.mckinsey.com/capabilities/operations/our-insights/power-spike-how-battery-makers-can-respond-to-surging-demand-from-evs,2022. 10. 18.,날짜 없음,The shortage of EV batteries is one of the auto industry's major challenges for future growth. Focusing on three areas can help players meet demand.
The carbon emissions of producing energy transition metals: Charted,https://www.mining.com/web/the-carbon-emissions-of-producing-energy-transition-metals-charted/,2022. 10. 11.,날짜 없음,"From the lithium and cobalt needed for electric vehicle batteries to the rare earth metals which power wind turbines, procuring all of these metals comes at..."
"Metal-hydrogen energy storage startup Enervenue offers 20-year, 20,000 cycle warranty",https://www.energy-storage.news/metal-hydrogen-energy-storage-startup-enervenue-offers-20-year-20000-cycle-warranty/,2022. 10. 11.,날짜 없음,"A warranty covering 20000 cycles has been launched by Enervenue, the US startup commercialising a nickel-hydrogen battery technology."
Sherritt Finalizes Transformative Five-Year Payment Agreements with its Cuban Partners to Settle $362 million of Outstanding Receivables,https://www.businesswire.com/news/home/20221013005967/en/Sherritt-Finalizes-Transformative-Five-Year-Payment-Agreements-with-its-Cuban-Partners-to-Settle-362-million-of-Outstanding-Receivables,2022. 10. 13.,날짜 없음,"Sherritt International Corporation (“Sherritt” or the “Corporation”) (TSX:S), a world leader in the mining and hydrometallurgical refining of nickel a."
This nickel just sold for $4.2 million. There are only four more coins like it,https://www.usatoday.com/story/news/nation/2022/10/18/walton-1913-liberty-head-nickel-4-2-million/10530419002/,2022. 10. 18.,날짜 없음,The Walton 1913 Liberty Head Nickel was acquired by GreatCollections Coin Auctions for $4.2 million. Only five of the rare 1913-dated coins are known.
QPM strikes $69m deal with General Motors as part of sustainable electric vehicle development,https://www.innovationnewsnetwork.com/qpm-strikes-69m-deal-with-general-motors-as-part-of-sustainable-electric-vehicle-development/26180/,2022. 10. 12.,날짜 없음,Queensland Pacific Metals have signed an agreement with General Motors to support the demand for sustainable electric vehicle production.
Pacific Nickel Mines gets strong show of support from shareholders new and old to progress Kolosori DSO ni ...,https://stockhead.com.au/resources/pacific-nickel-mines-gets-strong-show-of-support-from-shareholders-new-and-old-to-progress-kolosori-dso-nickel-mine/,2022. 10. 17.,날짜 없음,Pacific Nickel Mines is funded to complete its all-important feasibility study and begin mine development at its Kolosori nickel project.
Opinion: Towards a Sustainable Electric Vehicle Battery Ecosystem in India,https://energy.economictimes.indiatimes.com/news/power/opinion-towards-a-sustainable-electric-vehicle-battery-ecosystem-in-india/94837077,2022. 10. 13.,날짜 없음,"India currently lacks a strong domestic manufacturing industry and is dependent on imported lithium cells or LIB packs. In recent years, the global price of..."
Swedish startup offers reusable nickel metal hydride batteries for renewables storage,https://www.pv-magazine.com/2022/10/13/swedish-startup-offers-reusable-nickel-metal-hydride-batteries-for-renewables-storage/,2022. 10. 13.,날짜 없음,Nilar International began manufacturing the ReOX reusable batteries at its factory in Sweden. The natural aging process of the battery is reversible and the...
Trump hotels charged his Secret Service protectors 'exorbitant' rates,https://www.npr.org/2022/10/17/1129491352/trump-hotels-overcharged-secret-service-agents,2022. 10. 17.,날짜 없음,The Trump Organization appears to have overcharged the Secret Service for stays at Trump-owned properties by agents protecting the then-president.
Shri Ashwini Vaishnaw inaugurates India’s First Aluminum Freight Rake - 61 BOBRNALHSM1 at Bhubaneswar Railway Station,https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1868260,2022. 10. 16.,날짜 없음,Shri Ashwini Vaishnaw inaugurates India's First Aluminum Freight Rake - 61 BOBRNALHSM1 at Bhubaneswar Railway Station Indigenously developed through joint...
"Lithium Battery Scrap Recycling Volume at 28,100 mt in September with the Promotion of Separate Pricing Model of Lithium Content | SMM",https://news.metal.com/newscontent/101971646/lithium-battery-scrap-recycling-volume-at-28100-mt-in-september-with-the-promotion-of-separate-pricing-model-of-lithium-content,2022. 10. 14.,날짜 없음,"According to SMM research, in September 2022, a total of 28104 mt of lithium battery scraps were recycled in China (including scrap in the form of battery,..."
Rare coin sells for $4.2 million,https://www.foxbusiness.com/lifestyle/rare-coin-sells-for-4-2-million,2022. 10. 17.,날짜 없음,"An auction house, GreatCollections, announced on Sunday that it bought the rare Walton 1913 Liberty Head nickel for a whopping $4.2 million."
Vale opens Copper Cliff Complex South Mine Project in Canada,https://www.mining-technology.com/news/vale-copper-cliff-south/,2022. 10. 14.,날짜 없음,"Vale Canada, a unit of Vale, has launched the first phase of its C$945m ($684.6m) Copper Cliff Complex South Mine Project in Sudbury, Canada."
Vale opens phase 1 expansion at Canada's copper complexMINING.COM,https://www.mining.com/vale-opens-first-phase-of-c945m-copper-complex-expansion-in-canada/,2022. 10. 14.,날짜 없음,"Vale (NYSE: VALE), the world's largest iron ore and nickel producer, has opened the first phase of a C$945 million ($684m) expansion at its Copper Cliff..."
